record_id,employee_id,month,year,billing_status,billing_currency,bill_rate,billable_days,bench_days,monthly_revenue_inr,monthly_ctc_inr,bench_cost_inr,margin_inr,margin_pct
3116,EMP255,Sep,2024,Billable,USD,23.83,22,0,348108.64,195000.0,0.0,153108.64,43.98
3117,EMP255,Oct,2024,Billable,USD,25.14,22,0,367245.12,195000.0,0.0,172245.12,46.9
3118,EMP255,Nov,2024,Billable,USD,25.14,22,0,367245.12,195000.0,0.0,172245.12,46.9
3119,EMP255,Dec,2024,Billable,USD,25.14,22,0,367245.12,195000.0,0.0,172245.12,46.9
3120,EMP256,Aug,2023,Bench,USD,12.7,0,28,0.0,144833.33,184333.33,-144833.33,
3121,EMP256,Sep,2023,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3122,EMP256,Oct,2023,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3123,EMP256,Nov,2023,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3124,EMP256,Dec,2023,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3125,EMP256,Jan,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3126,EMP256,Feb,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3127,EMP256,Mar,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3128,EMP256,Apr,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3129,EMP256,May,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3130,EMP256,Jun,2024,Billable,USD,12.7,20,2,168656.0,144833.33,13166.67,23822.67,14.13
3131,EMP256,Jul,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3132,EMP256,Aug,2024,Billable,USD,12.7,21,1,177088.8,144833.33,6583.33,32255.47,18.21
3133,EMP256,Sep,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3134,EMP256,Oct,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3135,EMP256,Nov,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3136,EMP256,Dec,2024,Billable,USD,12.7,22,0,185521.6,144833.33,0.0,40688.27,21.93
3137,EMP257,Dec,2023,Billable,INR,11647.32,16,6,186357.12,202583.33,55250.0,-16226.21,-8.71
3138,EMP257,Jan,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3139,EMP257,Feb,2024,Billable,INR,11647.32,18,4,209651.76,202583.33,36833.33,7068.43,3.37
3140,EMP257,Mar,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3141,EMP257,Apr,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3142,EMP257,May,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3143,EMP257,Jun,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3144,EMP257,Jul,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3145,EMP257,Aug,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3146,EMP257,Sep,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3147,EMP257,Oct,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3148,EMP257,Nov,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3149,EMP257,Dec,2024,Billable,INR,11647.32,22,0,256241.04,202583.33,0.0,53657.71,20.94
3150,EMP258,Jun,2023,Bench,INR,3248.62,0,22,0.0,49250.0,49250.0,-49250.0,
3151,EMP258,Jul,2023,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3152,EMP258,Aug,2023,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3153,EMP258,Sep,2023,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3154,EMP258,Oct,2023,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3155,EMP258,Nov,2023,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3156,EMP258,Dec,2023,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3157,EMP258,Jan,2024,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3158,EMP258,Feb,2024,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3159,EMP258,Mar,2024,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3160,EMP258,Apr,2024,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3161,EMP258,May,2024,Billable,INR,3248.62,22,0,71469.64,49250.0,0.0,22219.64,31.09
3162,EMP258,Jun,2024,Billable,INR,3530.57,22,0,77672.54,49250.0,0.0,28422.54,36.59
3163,EMP258,Jul,2024,Billable,INR,3530.57,22,0,77672.54,49250.0,0.0,28422.54,36.59
3164,EMP258,Aug,2024,Billable,INR,3530.57,22,0,77672.54,49250.0,0.0,28422.54,36.59
3165,EMP258,Sep,2024,Billable,INR,3530.57,22,0,77672.54,49250.0,0.0,28422.54,36.59
3166,EMP258,Oct,2024,Billable,INR,3530.57,22,0,77672.54,49250.0,0.0,28422.54,36.59
3167,EMP259,Jan,2023,Billable,INR,4226.85,17,5,71856.45,65833.33,14962.12,6023.12,8.38
3168,EMP259,Feb,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3169,EMP259,Mar,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3170,EMP259,Apr,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3171,EMP259,May,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3172,EMP259,Jun,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3173,EMP259,Jul,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3174,EMP259,Aug,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3175,EMP259,Sep,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3176,EMP259,Oct,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3177,EMP259,Nov,2023,Billable,INR,4226.85,19,3,80310.15,65833.33,8977.27,14476.82,18.03
3178,EMP259,Dec,2023,Billable,INR,4226.85,22,0,92990.7,65833.33,0.0,27157.37,29.2
3179,EMP259,Jan,2024,Billable,INR,4782.66,22,0,105218.52,65833.33,0.0,39385.19,37.43
3180,EMP260,Oct,2023,Billable,USD,12.2,7,15,56705.6,128000.0,87272.73,-71294.4,
3181,EMP260,Nov,2023,Billable,USD,12.2,19,3,153915.2,128000.0,17454.55,25915.2,16.84
3182,EMP260,Dec,2023,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3183,EMP260,Jan,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3184,EMP260,Feb,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3185,EMP260,Mar,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3186,EMP260,Apr,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3187,EMP260,May,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3188,EMP260,Jun,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3189,EMP260,Jul,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3190,EMP260,Aug,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3191,EMP260,Sep,2024,Billable,USD,12.2,22,0,178217.6,128000.0,0.0,50217.6,28.18
3192,EMP260,Oct,2024,Billable,USD,13.26,22,0,193702.08,128000.0,0.0,65702.08,33.92
3193,EMP260,Nov,2024,Billable,USD,13.26,22,0,193702.08,128000.0,0.0,65702.08,33.92
3194,EMP260,Dec,2024,Billable,USD,13.26,22,0,193702.08,128000.0,0.0,65702.08,33.92
3195,EMP261,Apr,2024,Billable,INR,5138.47,16,6,82215.52,68500.0,18681.82,13715.52,16.68
3196,EMP261,May,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3197,EMP261,Jun,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3198,EMP261,Jul,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3199,EMP261,Aug,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3200,EMP261,Sep,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3201,EMP261,Oct,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3202,EMP261,Nov,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3203,EMP261,Dec,2024,Billable,INR,5138.47,22,0,113046.34,68500.0,0.0,44546.34,39.41
3204,EMP262,Feb,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3205,EMP262,Mar,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3206,EMP262,Apr,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3207,EMP262,May,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3208,EMP262,Jun,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3209,EMP262,Jul,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3210,EMP262,Aug,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3211,EMP262,Sep,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3212,EMP262,Oct,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3213,EMP262,Nov,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3214,EMP262,Dec,2024,Billable,INR,1330.25,22,0,29265.5,25250.0,0.0,4015.5,13.72
3215,EMP263,Nov,2023,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3216,EMP263,Dec,2023,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3217,EMP263,Jan,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3218,EMP263,Feb,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3219,EMP263,Mar,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3220,EMP263,Apr,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3221,EMP263,May,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3222,EMP263,Jun,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3223,EMP263,Jul,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3224,EMP263,Aug,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3225,EMP263,Sep,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3226,EMP263,Oct,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3227,EMP263,Nov,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3228,EMP263,Dec,2024,Billable,INR,1340.2,22,0,29484.4,27333.33,0.0,2151.07,7.3
3229,EMP264,Sep,2023,Billable,USD,9.97,18,4,119161.44,80333.33,14606.06,38828.11,32.58
3230,EMP264,Oct,2023,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3231,EMP264,Nov,2023,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3232,EMP264,Dec,2023,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3233,EMP264,Jan,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3234,EMP264,Feb,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3235,EMP264,Mar,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3236,EMP264,Apr,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3237,EMP264,May,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3238,EMP264,Jun,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3239,EMP264,Jul,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3240,EMP264,Aug,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3241,EMP264,Sep,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3242,EMP264,Oct,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3243,EMP264,Nov,2024,Billable,USD,9.97,22,0,145641.76,80333.33,0.0,65308.43,44.84
3244,EMP264,Dec,2024,Billable,USD,9.97,21,1,139021.68,80333.33,3651.51,58688.35,42.22
3245,EMP265,Jun,2023,Billable,USD,19.3,15,7,192228.0,159583.33,50776.51,32644.67,16.98
3246,EMP265,Jul,2023,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3247,EMP265,Aug,2023,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3248,EMP265,Sep,2023,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3249,EMP265,Oct,2023,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3250,EMP265,Nov,2023,Billable,USD,19.3,18,4,230673.6,159583.33,29015.15,71090.27,30.82
3251,EMP265,Dec,2023,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3252,EMP265,Jan,2024,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3253,EMP265,Feb,2024,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3254,EMP265,Mar,2024,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3255,EMP265,Apr,2024,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3256,EMP265,May,2024,Billable,USD,19.3,22,0,281934.4,159583.33,0.0,122351.07,43.4
3257,EMP265,Jun,2024,Billable,USD,21.35,22,0,311880.8,159583.33,0.0,152297.47,48.83
3258,EMP265,Jul,2024,Billable,USD,21.35,22,0,311880.8,159583.33,0.0,152297.47,48.83
3259,EMP265,Aug,2024,Billable,USD,21.35,22,0,311880.8,159583.33,0.0,152297.47,48.83
3260,EMP266,Jul,2024,Billable,INR,1907.98,10,12,19079.8,35000.0,19090.91,-15920.2,
3261,EMP266,Aug,2024,Billable,INR,1907.98,22,0,41975.56,35000.0,0.0,6975.56,16.62
3262,EMP266,Sep,2024,Billable,INR,1907.98,22,0,41975.56,35000.0,0.0,6975.56,16.62
3263,EMP266,Oct,2024,Billable,INR,1907.98,22,0,41975.56,35000.0,0.0,6975.56,16.62
3264,EMP266,Nov,2024,Billable,INR,1907.98,22,0,41975.56,35000.0,0.0,6975.56,16.62
3265,EMP266,Dec,2024,Billable,INR,1907.98,22,0,41975.56,35000.0,0.0,6975.56,16.62
3266,EMP267,Nov,2023,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3267,EMP267,Dec,2023,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3268,EMP267,Jan,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3269,EMP267,Feb,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3270,EMP267,Mar,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3271,EMP267,Apr,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3272,EMP267,May,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3273,EMP267,Jun,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3274,EMP267,Jul,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3275,EMP267,Aug,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3276,EMP267,Sep,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3277,EMP267,Oct,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3278,EMP267,Nov,2024,Billable,USD,24.18,17,5,272943.84,220916.67,50208.33,52027.17,19.06
3279,EMP267,Dec,2024,Billable,USD,24.18,22,0,353221.44,220916.67,0.0,132304.77,37.46
3280,EMP268,Apr,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3281,EMP268,May,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3282,EMP268,Jun,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3283,EMP268,Jul,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3284,EMP268,Aug,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3285,EMP268,Sep,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3286,EMP268,Oct,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3287,EMP268,Nov,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3288,EMP268,Dec,2023,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3289,EMP268,Jan,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3290,EMP268,Feb,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3291,EMP268,Mar,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3292,EMP268,Apr,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3293,EMP268,May,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3294,EMP268,Jun,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3295,EMP268,Jul,2024,Billable,INR,1270.53,22,0,27951.66,25500.0,0.0,2451.66,8.77
3296,EMP269,Jun,2024,Billable,INR,1384.31,22,0,30454.82,26500.0,0.0,3954.82,12.99
3297,EMP269,Jul,2024,Billable,INR,1384.31,22,0,30454.82,26500.0,0.0,3954.82,12.99
3298,EMP269,Aug,2024,Billable,INR,1384.31,22,0,30454.82,26500.0,0.0,3954.82,12.99
3299,EMP269,Sep,2024,Billable,INR,1384.31,22,0,30454.82,26500.0,0.0,3954.82,12.99
3300,EMP269,Oct,2024,Billable,INR,1384.31,22,0,30454.82,26500.0,0.0,3954.82,12.99
3301,EMP269,Nov,2024,Billable,INR,1384.31,22,0,30454.82,26500.0,0.0,3954.82,12.99
3302,EMP269,Dec,2024,Billable,INR,1384.31,18,4,24917.58,26500.0,4818.18,-1582.42,-6.35
3303,EMP270,Jul,2023,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3304,EMP270,Aug,2023,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3305,EMP270,Sep,2023,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3306,EMP270,Oct,2023,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3307,EMP270,Nov,2023,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3308,EMP270,Dec,2023,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3309,EMP270,Jan,2024,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3310,EMP270,Feb,2024,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3311,EMP270,Mar,2024,Billable,INR,1514.16,22,0,33311.52,28833.33,0.0,4478.19,13.44
3312,EMP271,Nov,2023,Billable,USD,13.09,15,7,130376.4,151000.0,48045.45,-20623.6,-15.82
3313,EMP271,Dec,2023,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3314,EMP271,Jan,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3315,EMP271,Feb,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3316,EMP271,Mar,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3317,EMP271,Apr,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3318,EMP271,May,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3319,EMP271,Jun,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3320,EMP271,Jul,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3321,EMP271,Aug,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3322,EMP271,Sep,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3323,EMP271,Oct,2024,Billable,USD,13.09,22,0,191218.72,151000.0,0.0,40218.72,21.03
3324,EMP271,Nov,2024,Billable,USD,14.99,22,0,218973.92,151000.0,0.0,67973.92,31.04
3325,EMP271,Dec,2024,Billable,USD,14.99,22,0,218973.92,151000.0,0.0,67973.92,31.04
3326,EMP272,Jun,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3327,EMP272,Jul,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3328,EMP272,Aug,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3329,EMP272,Sep,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3330,EMP272,Oct,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3331,EMP272,Nov,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3332,EMP272,Dec,2023,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3333,EMP272,Jan,2024,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3334,EMP272,Feb,2024,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3335,EMP272,Mar,2024,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3336,EMP272,Apr,2024,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3337,EMP272,May,2024,Billable,INR,3759.47,22,0,82708.34,57333.33,0.0,25375.01,30.68
3338,EMP273,Apr,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3339,EMP273,May,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3340,EMP273,Jun,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3341,EMP273,Jul,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3342,EMP273,Aug,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3343,EMP273,Sep,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3344,EMP273,Oct,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3345,EMP273,Nov,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3346,EMP273,Dec,2024,Billable,USD,26.41,22,0,385797.28,175500.0,0.0,210297.28,54.51
3347,EMP274,Aug,2023,Billable,INR,2509.87,9,13,22588.83,43666.67,25803.03,-21077.84,
3348,EMP274,Sep,2023,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3349,EMP274,Oct,2023,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3350,EMP274,Nov,2023,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3351,EMP274,Dec,2023,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3352,EMP274,Jan,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3353,EMP274,Feb,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3354,EMP274,Mar,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3355,EMP274,Apr,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3356,EMP274,May,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3357,EMP274,Jun,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3358,EMP274,Jul,2024,Billable,INR,2509.87,22,0,55217.14,43666.67,0.0,11550.47,20.92
3359,EMP274,Aug,2024,Billable,INR,2847.02,22,0,62634.44,43666.67,0.0,18967.77,30.28
3360,EMP274,Sep,2024,Billable,INR,2847.02,17,5,48399.34,43666.67,9924.24,4732.67,9.78
3361,EMP274,Oct,2024,Billable,INR,2847.02,22,0,62634.44,43666.67,0.0,18967.77,30.28
3362,EMP274,Nov,2024,Billable,INR,2847.02,22,0,62634.44,43666.67,0.0,18967.77,30.28
3363,EMP274,Dec,2024,Billable,INR,2847.02,22,0,62634.44,43666.67,0.0,18967.77,30.28
3364,EMP275,May,2024,Billable,USD,16.45,16,6,174764.8,162750.0,44386.36,12014.8,6.87
3365,EMP275,Jun,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3366,EMP275,Jul,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3367,EMP275,Aug,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3368,EMP275,Sep,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3369,EMP275,Oct,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3370,EMP275,Nov,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3371,EMP275,Dec,2024,Billable,USD,16.45,22,0,240301.6,162750.0,0.0,77551.6,32.27
3372,EMP276,Jan,2024,Billable,USD,12.36,21,1,172347.84,143250.0,6511.36,29097.84,16.88
3373,EMP276,Feb,2024,Billable,USD,12.36,22,0,180554.88,143250.0,0.0,37304.88,20.66
3374,EMP276,Mar,2024,Billable,USD,12.36,21,1,172347.84,143250.0,6511.36,29097.84,16.88
3375,EMP276,Apr,2024,Billable,USD,12.36,22,0,180554.88,143250.0,0.0,37304.88,20.66
